# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Aug  2 21:14:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.70000 1.2000000477 2.5068948796    1.200  0.258  3.8027  4.422    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.097e-01 2.750e-01 2.705e-03 7.386e-04 6.709e-03 -1.000 1.527e-02 4.125 4.628 4.639 4.132 3.820 3.552 3.228 2.972 2.946
0.0152 0.01508 7.70000 1.2500000000 2.5134610955    1.250  0.344  3.8124  4.392    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.097e-01 2.750e-01 2.705e-03 7.386e-04 6.709e-03 -1.000 1.526e-02 3.910 4.340 4.377 3.910 3.619 3.366 3.064 2.827 2.805
0.0152 0.01508 7.70000 1.2999999523 2.5194498592    1.300  0.425  3.8215  4.365    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.098e-01 2.750e-01 2.705e-03 7.385e-04 6.708e-03 -1.000 1.526e-02 3.706 4.089 4.134 3.700 3.427 3.189 2.908 2.689 2.669
0.0152 0.01508 7.70000 1.3500001431 2.5249313723    1.350  0.503  3.8310  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.098e-01 2.750e-01 2.705e-03 7.385e-04 6.708e-03 -1.000 1.522e-02 3.513 3.852 3.901 3.500 3.245 3.023 2.765 2.564 2.546
0.0152 0.01508 7.70000 1.4000000954 2.5299650415    1.400  0.576  3.8407  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.099e-01 2.749e-01 2.704e-03 7.385e-04 6.707e-03 -1.000 1.520e-02 3.331 3.638 3.683 3.312 3.076 2.870 2.633 2.452 2.435
0.0152 0.01508 7.70000 1.4500000477 2.5346015836    1.450  0.643  3.8515  4.314    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.098e-01 2.749e-01 2.704e-03 7.385e-04 6.707e-03 -1.000 1.526e-02 3.161 3.438 3.476 3.137 2.922 2.735 2.522 2.361 2.346
0.0152 0.01508 7.70000 1.5000000000 2.5388844597    1.500  0.709  3.8636  4.312    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.099e-01 2.748e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.525e-02 2.998 3.248 3.274 2.969 2.777 2.612 2.425 2.287 2.273
0.0152 0.01508 7.70000 1.5499999523 2.5428511323    1.550  0.771  3.8769  4.317    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.9e-14      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.525e-02 2.842 3.070 3.080 2.810 2.644 2.503 2.344 2.229 2.217
0.0152 0.01508 7.70000 1.6000000238 2.5465340628    1.600  0.832  3.8901  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 7.100e-01 2.748e-01 2.704e-03 7.382e-04 6.705e-03 -1.000 1.525e-02 2.690 2.900 2.894 2.657 2.518 2.400 2.268 2.176 2.165
0.0152 0.01508 7.70000 1.6500000954 2.5499614852    1.649  0.889  3.9026  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.705e-03 -1.000 1.524e-02 2.547 2.744 2.722 2.517 2.403 2.308 2.199 2.127 2.116
0.0152 0.01508 7.70000 1.7000000477 2.5531580802    1.699  0.945  3.9146  4.334    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.524e-02 2.408 2.594 2.560 2.386 2.295 2.220 2.133 2.077 2.068
0.0152 0.01508 7.70000 1.7500000000 2.5561455243    1.749  0.999  3.9259  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.380e-04 6.704e-03 -1.000 1.525e-02 2.274 2.450 2.408 2.266 2.195 2.138 2.070 2.028 2.020
0.0152 0.01508 7.70000 1.7999999523 2.5589429085    1.799  1.050  3.9366  4.341    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.702e-03 7.380e-04 6.703e-03 -1.000 1.523e-02 2.144 2.312 2.270 2.156 2.103 2.061 2.010 1.979 1.971
0.0152 0.01508 7.70000 1.8500000238 2.5615671203    1.849  1.099  3.9466  4.344    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.702e-03 7.380e-04 6.703e-03 -1.000 1.523e-02 2.022 2.182 2.148 2.057 2.019 1.989 1.953 1.931 1.925
0.0152 0.01508 7.70000 1.9000000954 2.5640331317    1.899  1.147  3.9561  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.702e-03 7.379e-04 6.702e-03 -1.000 1.522e-02 1.902 2.055 2.036 1.966 1.939 1.919 1.896 1.882 1.877
0.0152 0.01508 7.70000 1.9500001669 2.5663542767    1.950  1.194  3.9652  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.379e-04 6.702e-03 -1.000 1.522e-02 1.786 1.935 1.932 1.880 1.863 1.852 1.842 1.834 1.831
0.0152 0.01508 7.70000 2.0000000000 2.5685424513    2.000  1.238  3.9739  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.746e-01 2.702e-03 7.378e-04 6.702e-03 -1.000 1.527e-02 1.674 1.822 1.838 1.802 1.792 1.789 1.789 1.787 1.786
0.0152 0.01508 7.70000 2.0499999523 2.5706083333    2.050  1.282  3.9821  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.378e-04 6.701e-03 -1.000 1.524e-02 1.565 1.714 1.749 1.727 1.724 1.727 1.738 1.739 1.740
0.0152 0.01508 7.70000 2.0999999046 2.5725614918    2.099  1.324  3.9899  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.701e-03 7.377e-04 6.701e-03 -1.000 1.520e-02 1.460 1.611 1.664 1.655 1.657 1.666 1.686 1.691 1.694
0.0152 0.01508 7.70000 2.1500000954 2.5744105556    2.149  1.365  3.9976  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.377e-04 6.701e-03 -1.000 1.522e-02 1.357 1.511 1.585 1.587 1.594 1.609 1.637 1.645 1.650
0.0152 0.01508 7.70000 2.2000000477 2.5761632879    2.199  1.405  4.0048  4.346    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.702e-03 7.376e-04 6.701e-03 -1.000 1.527e-02 1.256 1.414 1.509 1.520 1.531 1.550 1.586 1.598 1.605
0.0152 0.01508 7.70000 2.2189600468 2.5768042185    2.217  1.420  4.0074  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.527e-02 1.219 1.378 1.480 1.496 1.508 1.528 1.567 1.580 1.588
0.0152 0.01508 7.70000 2.2500000000 2.5778267375    2.249  1.445  4.0117  4.344    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.526e-02 1.158 1.320 1.435 1.455 1.470 1.492 1.536 1.550 1.559
0.0152 0.01508 7.70000 2.2999999523 2.5794072884    2.299  1.483  4.0183  4.342    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.745e-01 2.701e-03 7.376e-04 6.700e-03 -1.000 1.525e-02 1.063 1.229 1.364 1.393 1.410 1.436 1.487 1.504 1.515
0.0152 0.01508 7.70000 2.4000000954 2.5823423892    2.399  1.556  4.0310  4.338    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.103e-01 2.745e-01 2.701e-03 7.376e-04 6.699e-03 -1.000 1.522e-02 0.879 1.056 1.229 1.272 1.294 1.327 1.391 1.412 1.427
0.0152 0.01508 7.70000 2.5999999046 2.5874412955    2.600  1.695  4.0541  4.327    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.533 0.734 0.981 1.045 1.074 1.116 1.205 1.233 1.254
0.0152 0.01508 7.70000 2.7613551617 2.5909419415    2.762  1.799  4.0711  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.272 0.496 0.796 0.873 0.906 0.955 1.061 1.093 1.118
0.0152 0.01508 7.70000 2.8000001907 2.5917117867    2.800  1.823  4.0750  4.314    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.212 0.441 0.754 0.833 0.868 0.918 1.027 1.060 1.086
0.0152 0.01508 7.70000 2.9314441681 2.5941564614    2.932  1.902  4.0874  4.304    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.014 0.263 0.615 0.702 0.739 0.794 0.914 0.951 0.980
0.0152 0.01508 7.70000 3.0000000000 2.5953341962    3.000  1.943  4.0938  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.087 0.174 0.545 0.636 0.675 0.731 0.857 0.896 0.926
0.0152 0.01508 7.70000 3.1942353249 2.5983575969    3.194  2.052  4.1107  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.360 -0.065 0.355 0.456 0.498 0.560 0.701 0.744 0.777
0.0152 0.01508 7.70000 3.2000000477 2.5984409005    3.199  2.055  4.1112  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.368 -0.072 0.350 0.451 0.493 0.555 0.697 0.739 0.773
0.0152 0.01508 7.70000 3.3264367580 2.6001848064    3.325  2.123  4.1215  4.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.537 -0.216 0.233 0.340 0.384 0.449 0.599 0.644 0.680
0.0152 0.01508 7.70000 3.4000000954 2.6011310876    3.398  2.161  4.1273  4.269    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.633 -0.298 0.167 0.276 0.322 0.389 0.543 0.590 0.627
0.0152 0.01508 7.70000 3.5065762997 2.6024213717    3.504  2.216  4.1354  4.261    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.769 -0.413 0.073 0.187 0.234 0.304 0.465 0.513 0.551
0.0152 0.01508 7.70000 3.6000001431 2.6034804607    3.598  2.262  4.1423  4.253    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.885 -0.511 -0.008 0.110 0.159 0.231 0.397 0.446 0.486
0.0152 0.01508 7.70000 3.7055208683 2.6046031340    3.703  2.313  4.1498  4.245    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.013 -0.618 -0.096 0.025 0.076 0.150 0.322 0.373 0.414
0.0152 0.01508 7.70000 3.8000001907 2.6055477311    3.798  2.358  4.1562  4.237    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.125 -0.711 -0.174 -0.049 0.003 0.079 0.256 0.308 0.350
0.0152 0.01508 7.70000 3.8578803539 2.6061002029    3.857  2.385  4.1600  4.232    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.192 -0.767 -0.221 -0.094 -0.041 0.036 0.216 0.269 0.312
0.0152 0.01508 7.70000 4.0000000000 2.6073790840    4.001  2.450  4.1692  4.219    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.354 -0.902 -0.335 -0.203 -0.148 -0.068 0.118 0.173 0.217
0.0152 0.01508 7.70000 4.0552372932 2.6078484123    4.055  2.475  4.1726  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.416 -0.953 -0.379 -0.245 -0.189 -0.108 0.080 0.136 0.181
0.0152 0.01508 7.70000 4.1999998093 2.6090113217    4.198  2.539  4.1811  4.199    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.577 -1.087 -0.493 -0.355 -0.297 -0.214 -0.019 0.038 0.085
0.0152 0.01508 7.70000 4.3349542618 2.6100153838    4.332  2.597  4.1887  4.184    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.723 -1.207 -0.598 -0.456 -0.396 -0.311 -0.111 -0.052 -0.004
0.0152 0.01508 7.70000 4.4000000954 2.6104741055    4.397  2.625  4.1922  4.177    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.792 -1.265 -0.649 -0.504 -0.444 -0.357 -0.155 -0.095 -0.047
0.0152 0.01508 7.70000 4.4516301155 2.6108272612    4.449  2.646  4.1949  4.172    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.846 -1.310 -0.688 -0.542 -0.481 -0.393 -0.189 -0.129 -0.080
0.0152 0.01508 7.70000 4.5999999046 2.6117915791    4.597  2.708  4.2024  4.154    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.999 -1.438 -0.801 -0.651 -0.588 -0.499 -0.290 -0.228 -0.177
0.0152 0.01508 7.70000 4.6964154243 2.6123808013    4.694  2.747  4.2070  4.143    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.097 -1.521 -0.874 -0.722 -0.658 -0.567 -0.354 -0.292 -0.241
0.0152 0.01508 7.70000 4.8000001907 2.6129836005    4.798  2.789  4.2118  4.129    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.202 -1.610 -0.954 -0.799 -0.734 -0.641 -0.426 -0.362 -0.310
0.0152 0.01508 7.70000 4.9264440536 2.6136800585    4.925  2.839  4.2173  4.112    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.328 -1.717 -1.050 -0.891 -0.825 -0.731 -0.512 -0.447 -0.394
0.0152 0.01508 7.70000 5.0000000000 2.6140666223    4.999  2.868  4.2203  4.102    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.401 -1.780 -1.107 -0.947 -0.880 -0.785 -0.564 -0.498 -0.445
0.0152 0.01508 7.70000 5.1032042503 2.6145874543    5.103  2.909  4.2244  4.087    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.502 -1.867 -1.186 -1.023 -0.955 -0.859 -0.635 -0.569 -0.514
0.0152 0.01508 7.70000 5.1999998093 2.6150544000    5.200  2.947  4.2278  4.070    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.597 -1.950 -1.263 -1.098 -1.029 -0.932 -0.706 -0.639 -0.584
0.0152 0.01508 7.70000 5.2627916336 2.6153467696    5.263  2.971  4.2299  4.060    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.658 -2.004 -1.312 -1.147 -1.077 -0.979 -0.751 -0.684 -0.629
0.0152 0.01508 7.70000 5.3999996185 2.6159585084    5.401  3.024  4.2341  4.035    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.791 -2.123 -1.423 -1.255 -1.184 -1.085 -0.855 -0.787 -0.730
0.0152 0.01508 7.70000 5.4248442650 2.6160654791    5.425  3.034  4.2349  4.030    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.814 -2.145 -1.443 -1.274 -1.204 -1.104 -0.873 -0.805 -0.749
0.0152 0.01508 7.70000 5.5727596283 2.6166797018    5.574  3.091  4.2387  4.000    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.956 -2.275 -1.565 -1.394 -1.322 -1.221 -0.988 -0.919 -0.862
0.0152 0.01508 7.70000 5.5999994278 2.6167887546    5.601  3.101  4.2394  3.995    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.982 -2.299 -1.588 -1.416 -1.345 -1.243 -1.010 -0.941 -0.883
0.0152 0.01508 7.70000 5.6135697365 2.6168426285    5.614  3.106  4.2397  3.992    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.995 -2.311 -1.599 -1.427 -1.356 -1.254 -1.020 -0.951 -0.894
0.0152 0.01508 7.70000 5.7348728180 2.6173112044    5.736  3.153  4.2419  3.963    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.113 -2.422 -1.705 -1.532 -1.460 -1.358 -1.122 -1.053 -0.995
0.0152 0.01508 7.70000 5.8000001907 2.6175535027    5.801  3.178  4.2428  3.946    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.176 -2.484 -1.764 -1.591 -1.518 -1.416 -1.180 -1.110 -1.052
0.0152 0.01508 7.70000 5.8237328529 2.6176402493    5.824  3.188  4.2431  3.940    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.199 -2.506 -1.786 -1.612 -1.539 -1.437 -1.201 -1.131 -1.073
0.0152 0.01508 7.70000 5.9395623207 2.6180522087    5.940  3.233  4.2441  3.907    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.312 -2.617 -1.894 -1.719 -1.647 -1.544 -1.307 -1.237 -1.179
0.0152 0.01508 7.70000 6.0000000000 2.6182599138    6.000  3.256  4.2443  3.889    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.371 -2.677 -1.952 -1.777 -1.705 -1.602 -1.365 -1.295 -1.237
0.0152 0.01508 7.70000 6.0462450981 2.6184156228    6.046  3.274  4.2443  3.875    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.415 -2.723 -1.997 -1.822 -1.749 -1.647 -1.409 -1.340 -1.281
0.0152 0.01508 7.70000 6.1447024345 2.6187381724    6.145  3.313  4.2435  3.840    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.512 -2.824 -2.099 -1.923 -1.851 -1.749 -1.512 -1.442 -1.384
0.0152 0.01508 7.70000 6.1999998093 2.6189141709    6.200  3.335  4.2427  3.818    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.567 -2.884 -2.159 -1.984 -1.912 -1.810 -1.574 -1.504 -1.446
0.0152 0.01508 7.70000 6.2837901115 2.6191740793    6.283  3.368  4.2410  3.784    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.651 -2.977 -2.253 -2.078 -2.007 -1.906 -1.670 -1.601 -1.543
0.0152 0.01508 7.70000 6.3803396225 2.6194638520    6.379  3.407  4.2379  3.739    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.748 -3.089 -2.369 -2.195 -2.124 -2.024 -1.790 -1.722 -1.664
0.0152 0.01508 7.70000 6.4000000954 2.6195216279    6.399  3.415  4.2372  3.730    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.768 -3.112 -2.392 -2.219 -2.149 -2.049 -1.815 -1.747 -1.689
0.0152 0.01508 7.70000 6.4085454941 2.6195466130    6.407  3.419  4.2370  3.726    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.777 -3.122 -2.403 -2.229 -2.159 -2.059 -1.826 -1.758 -1.700
0.0152 0.01508 7.70000 6.5125102997 2.6198445575    6.511  3.461  4.2316  3.668    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.884 -3.252 -2.540 -2.368 -2.300 -2.202 -1.972 -1.905 -1.848
0.0152 0.01508 7.70000 6.5971965790 2.6200792887    6.595  3.497  4.2255  3.614    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.973 -3.367 -2.664 -2.494 -2.427 -2.331 -2.105 -2.039 -1.984
0.0152 0.01508 7.70000 6.6781811714 2.6202973677    6.675  3.532  4.2185  3.556    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.060 -3.483 -2.790 -2.623 -2.558 -2.465 -2.243 -2.179 -2.124
0.0152 0.01508 7.70000 6.7477579117 2.6204799273    6.745  3.563  4.2110  3.500    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.138 -3.591 -2.910 -2.745 -2.683 -2.592 -2.375 -2.312 -2.259
0.0152 0.01508 7.70000 6.8162779808 2.6206555320    6.813  3.597  4.2042  3.443    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.222 -3.704 -3.032 -2.870 -2.810 -2.722 -2.509 -2.448 -2.395
